Iteration	Posterior	Likelihood	Prior	alpha_data_bin	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	rates_data_bin[1]	rates_data_bin[2]	rates_data_bin[3]	rates_data_bin[4]	tree_length
45560	-806.88	-817.34	10.4597	1.671289	11.55321	0.0471577	0.0326537	0.100387	0.0164132	0.0389886	0.0320559	0.031476	0.0529166	0.019275	0.0643634	0.0381218	0.00844766	0.0595063	0.0110207	0.0512688	0.0202261	0.109375	0.255859	0.0980028	0.105676	0.0964885	0.106366	0.101287	0.0089111	0.0635754	0.107468	0.0356078	0.0994633	0.078646	0.200285	0.019748	0.080609	0.210555	0.00138134	0.00653914	0.071794	0.218144	0.250612	0.614789	1.05908	2.07552	2.700061
45570	-802.126	-814.192	12.0663	2.07444	15.15671	0.0299995	0.0468534	0.0652186	0.0103823	0.094663	0.0192819	0.020069	0.0479014	0.0101657	0.0657039	0.0403607	0.00333165	0.02377	0.0167527	0.0409192	0.0251317	0.109426	0.193293	0.0949054	0.127042	0.0892637	0.110285	0.104992	0.0397936	0.153482	0.0858242	0.0590992	0.10846	0.0648276	0.207585	0.0215807	0.080669	0.0931466	0.00224457	0.0237382	0.0866467	0.12389	0.302002	0.662703	1.07175	1.96355	2.5407
45580	-794.463	-815.094	20.6311	1.676581	20.0643	0.0217691	0.0241181	0.0761078	0.00618227	0.101733	0.0285544	0.00944247	0.0473739	0.00758234	0.0335451	0.0433431	0.0104161	0.0348799	0.0131835	0.0172856	0.0215696	0.0525452	0.0768818	0.0580297	0.0982681	0.0547	0.114926	0.0995466	0.0123861	0.0867464	0.0680505	0.0669581	0.067573	0.029715	0.150881	0.0297516	0.0635286	0.116828	0.00971647	0.0251716	0.0611605	0.140114	0.251357	0.615533	1.0593	2.07381	1.980565
45590	-796.346	-811.676	15.33	1.513104	16.93931	0.023377	0.0700158	0.0336257	0.00439993	0.0548224	0.0162518	0.00928995	0.0187876	0.012084	0.0310459	0.0233197	0.0123121	0.0335077	0.0164685	0.0195265	0.0303845	0.0830598	0.128224	0.0694563	0.116583	0.0565748	0.133873	0.138009	0.0245815	0.0824384	0.0713239	0.0662516	0.0767488	0.0382621	0.267477	0.0583776	0.0681154	0.132556	0.0541397	0.0223626	0.0942261	0.143768	0.22734	0.590723	1.05118	2.13076	2.335629
45600	-797.631	-815.973	18.3417	1.643592	15.32794	0.0223545	0.0404303	0.0265579	0.00614452	0.11708	0.0293071	0.0118378	0.0281272	0.00806993	0.0476413	0.0101692	0.0235189	0.0735586	0.0177139	0.00516254	0.021411	0.0408933	0.132735	0.130956	0.0837778	0.112711	0.0613566	0.136006	0.0311754	0.0468657	0.0489258	0.0485788	0.0559689	0.053025	0.145936	0.0161793	0.0724305	0.124343	0.142056	0.019193	0.0686712	0.0950274	0.246677	0.610834	1.05785	2.08464	2.155898
45610	-788.07	-809.115	21.045	2.071631	18.2297	0.0371863	0.0265023	0.0164645	0.0113748	0.0570243	0.0117337	0.0576947	0.0230037	0.00481078	0.0725562	0.0024244	0.00628328	0.0319192	0.00574602	0.00548122	0.0137568	0.0422029	0.0930887	0.117658	0.0680164	0.0938061	0.0682945	0.116528	0.0663347	0.0396881	0.0358769	0.0656072	0.0918994	0.0564501	0.154628	0.0063243	0.0810526	0.0622843	0.102837	0.0854808	0.0586482	0.0703405	0.301678	0.662421	1.07168	1.96422	1.96101
45620	-792.37	-812.71	20.3404	0.8394905	18.47799	0.0327548	0.0407659	0.0112503	0.0129099	0.058371	0.00744946	0.0452183	0.0373899	0.0321021	0.0372834	0.00558765	0.00755096	0.0459623	0.00243861	0.00249824	0.0131135	0.0336764	0.077672	0.0850488	0.0582292	0.0564374	0.0893828	0.11886	0.0670639	0.0578665	0.114215	0.066075	0.0769372	0.0544259	0.153869	0.00676151	0.130886	0.0350413	0.146007	0.0828386	0.0448485	0.115088	0.10393	0.42256	0.967324	2.50619	2.063877
45630	-806.866	-822.961	16.0955	2.935126	21.73025	0.030758	0.0844499	0.0104865	0.020176	0.0402927	0.00252059	0.00961285	0.0494317	0.0142385	0.0535215	0.00594166	0.010277	0.0429327	0.00229031	0.00138423	0.0170753	0.111469	0.0378894	0.126586	0.0952687	0.0337896	0.106888	0.149049	0.0524717	0.043305	0.165318	0.0854296	0.0808715	0.02562	0.0760272	0.0546598	0.0774177	0.0337593	0.065104	0.119087	0.0504501	0.11416	0.38418	0.727872	1.08218	1.80577	2.10001
45640	-803.878	-815.427	11.5491	2.988317	10.10395	0.0149931	0.0876987	0.00948824	0.0127387	0.130154	0.00376735	0.0139888	0.0643492	0.00820301	0.0463822	0.00918043	0.0121241	0.0492759	0.00319014	0.00185302	0.0120142	0.078749	0.0902425	0.0866227	0.0807639	0.0711451	0.127948	0.17597	0.0648285	0.0393088	0.065567	0.112395	0.106306	0.0534174	0.0858304	0.137764	0.0922454	0.0714694	0.0389101	0.0897124	0.0668792	0.171552	0.388356	0.730879	1.08246	1.79831	2.387027
45650	-793.106	-810.033	16.9272	2.693491	15.24367	0.00524849	0.0346692	0.0282149	0.0183784	0.12139	0.00272346	0.00906127	0.0354424	0.0116673	0.04696	0.0193697	0.0258045	0.0537077	0.000979585	0.00190128	0.0190293	0.035069	0.151571	0.0396733	0.111019	0.0728689	0.11191	0.14738	0.0942305	0.0408274	0.115886	0.0723236	0.0870673	0.0924966	0.102459	0.0346664	0.0835138	0.0407919	0.0524018	0.0959522	0.0622113	0.100596	0.364066	0.713009	1.08052	1.84241	2.179462
45660	-799.488	-818.082	18.5932	1.618084	14.15256	0.00147007	0.0441717	0.0579579	0.00710463	0.116732	0.00206854	0.011183	0.0241898	0.0357167	0.0449492	0.00218377	0.0263125	0.0485933	0.00235408	0.00555778	0.0135146	0.080612	0.124283	0.088904	0.0984066	0.120318	0.0891717	0.156577	0.0632818	0.0491087	0.0380606	0.0390631	0.104967	0.12591	0.0281359	0.0657507	0.0347367	0.0445321	0.0244538	0.0908123	0.0933977	0.122467	0.243001	0.6071	1.05666	2.09323	2.127009
45670	-800.383	-816.014	15.6314	2.546631	16.05837	0.00186235	0.0812699	0.0480434	0.0142653	0.0511458	0.00336397	0.018589	0.00699702	0.061287	0.0141735	0.00324991	0.0107484	0.0458693	0.00522908	0.0062622	0.00698257	0.0433372	0.15872	0.0414245	0.120841	0.156384	0.205326	0.133223	0.0753407	0.0528362	0.0475904	0.0407932	0.125077	0.068182	0.0373461	0.108696	0.0985891	0.010175	0.0150862	0.0904422	0.072824	0.18697	0.350834	0.702873	1.07914	1.86716	2.268542
45680	-806.935	-818.356	11.4217	3.948529	12.51576	0.00408596	0.0920625	0.0185472	0.0125049	0.0938355	0.0031194	0.022353	0.011755	0.0551419	0.028203	0.0140178	0.0103698	0.0306325	0.00510402	0.0309909	0.0325412	0.0625419	0.170881	0.0209498	0.0704305	0.104777	0.159847	0.135365	0.071855	0.111395	0.110679	0.120408	0.0650478	0.0460327	0.0686193	0.231345	0.0568973	0.0059507	0.0123503	0.0880125	0.0632133	0.212919	0.451512	0.77341	1.08441	1.69067	2.454782
45690	-798.845	-811.485	12.6405	4.154174	16.02965	0.00673258	0.056688	0.0361652	0.0106762	0.13754	0.00148998	0.027865	0.0186176	0.0345652	0.0682411	0.0206285	0.0217389	0.0427092	0.0162524	0.0252909	0.0319414	0.0705335	0.141389	0.0175289	0.11093	0.163696	0.0735285	0.0939386	0.0454083	0.0843983	0.0812992	0.114344	0.125482	0.0224522	0.0193979	0.151886	0.11335	0.0048295	0.00389878	0.148486	0.0547698	0.156447	0.462636	0.780377	1.08435	1.67264	2.355137
45700	-801.736	-812.944	11.2075	3.740232	16.89036	0.00447738	0.0832964	0.0247731	0.0104042	0.123623	0.00489222	0.0483177	0.0107076	0.0549744	0.0666351	0.0241507	0.0238803	0.079232	0.00625786	0.0132754	0.0421173	0.0973358	0.188551	0.0166656	0.134454	0.111491	0.0914192	0.122459	0.0587869	0.0379497	0.0832266	0.0595489	0.168856	0.0460369	0.0106035	0.184159	0.077099	0.0234052	0.00486583	0.0656075	0.110411	0.134906	0.439497	0.765718	1.08434	1.71044	2.448852
45710	-798.506	-813.414	14.9082	2.944222	15.797	0.00613638	0.0555234	0.0255047	0.0186646	0.0622241	0.0151298	0.0401165	0.00964974	0.0299861	0.0659753	0.00867753	0.0310385	0.030287	0.00836632	0.0208809	0.0257995	0.0819083	0.183058	0.0173034	0.130575	0.097818	0.0554794	0.151439	0.121018	0.0777575	0.0584523	0.0615894	0.108376	0.107441	0.00944282	0.107583	0.0912692	0.0482501	0.0127748	0.193126	0.0600592	0.0628859	0.3849	0.728392	1.08223	1.80448	2.291565
45720	-802.865	-815.672	12.8064	3.437204	19.10343	0.00486493	0.0545678	0.031386	0.0171969	0.0321213	0.0118623	0.0484739	0.00739989	0.0264648	0.0355427	0.0153901	0.0298223	0.0535866	0.0111435	0.0688767	0.0231541	0.0537245	0.183642	0.0255346	0.103567	0.110526	0.060295	0.0932539	0.104196	0.0430132	0.0223382	0.0886242	0.0853487	0.0972738	0.0130337	0.16555	0.118032	0.118274	0.00342131	0.105543	0.0958539	0.14973	0.420491	0.753182	1.08396	1.74236	2.312628
45730	-813.304	-828.021	14.7171	2.407458	12.29053	0.00982348	0.0578741	0.0204023	0.0076208	0.058686	0.115395	0.109178	0.0107921	0.0250932	0.0770949	0.0106004	0.00985741	0.0298554	0.0143022	0.13081	0.0289481	0.0785926	0.0783513	0.0332804	0.106142	0.13664	0.109775	0.0520342	0.0877527	0.0734362	0.0310038	0.0758327	0.0782246	0.0498034	0.0219134	0.189465	0.0800877	0.0349194	0.00591915	0.0593022	0.0755816	0.131637	0.337504	0.692356	1.0775	1.89264	2.306027
45740	-805.504	-828.644	23.14	0.6890842	17.44222	0.0234958	0.0608624	0.0145172	0.00663318	0.0182571	0.0586282	0.0432404	0.00974456	0.0614925	0.0611971	0.0174239	0.0238206	0.0311799	0.0548522	0.0377221	0.0270907	0.0670542	0.145044	0.0444362	0.0940454	0.0823726	0.0579622	0.0789897	0.092358	0.0663147	0.071476	0.0623671	0.084963	0.0741617	0.0209802	0.0721913	0.0534912	0.0115756	0.00600287	0.022717	0.0654632	0.099937	0.0718583	0.358334	0.920755	2.64905	1.924061
45750	-813.013	-831.598	18.5855	1.336429	11.55784	0.0527571	0.0333861	0.0184546	0.00374078	0.032019	0.0423141	0.0595275	0.00933356	0.0894533	0.0409579	0.0182252	0.0034791	0.0342573	0.0506146	0.0152887	0.0540012	0.0962402	0.0869756	0.0695208	0.0448201	0.0482742	0.0609365	0.0655853	0.133841	0.11939	0.05998	0.0647548	0.0615054	0.0297818	0.0634062	0.160994	0.0649766	0.0221957	0.0180278	0.0365857	0.0775689	0.0829275	0.198913	0.558854	1.03917	2.20306	2.026098
45760	-798.616	-821.486	22.8695	1.106971	14.77999	0.0554405	0.0505992	0.0426154	0.00976165	0.0521415	0.00819935	0.0473202	0.0112468	0.0263391	0.0364303	0.0275746	0.0048166	0.0161902	0.0446342	0.0653285	0.0414379	0.0234145	0.106992	0.0799096	0.0586567	0.0264308	0.0809723	0.107824	0.0796143	0.0867488	0.0485955	0.0459365	0.0593353	0.0811179	0.0616523	0.102882	0.0754797	0.0446056	0.024109	0.0175789	0.0378832	0.0922533	0.15779	0.506701	1.01569	2.31982	1.882068
45770	-800.102	-812.431	12.3298	2.791453	24.66152	0.0549303	0.0317699	0.0224612	0.00533149	0.0576108	0.037029	0.0158544	0.0436772	0.0461692	0.0451306	0.0272809	0.01976	0.0328465	0.0209817	0.0306309	0.0245686	0.0464429	0.133015	0.0455753	0.0882361	0.0728218	0.0480105	0.0866602	0.0445762	0.0886769	0.0943084	0.0858658	0.0533838	0.0986611	0.0948561	0.0188851	0.10057	0.116127	0.0445573	0.0218909	0.151121	0.124725	0.372456	0.719286	1.08127	1.82699	2.174999
45780	-812.043	-826.014	13.9707	3.957187	17.98786	0.0349668	0.0647354	0.0416909	0.0105271	0.111398	0.0305632	0.0100174	0.149182	0.0340322	0.0670836	0.0072475	0.0118929	0.0284132	0.0604381	0.0463946	0.00792936	0.0511015	0.0992392	0.0245618	0.0257631	0.143326	0.0383631	0.138526	0.0248851	0.0540308	0.0609762	0.0214259	0.0325085	0.0701141	0.118244	0.0132702	0.0688766	0.217072	0.0859204	0.031501	0.080018	0.134819	0.451995	0.773715	1.08441	1.68988	2.251055
45790	-808.034	-817.686	9.6522	4.742465	18.25856	0.068328	0.0370675	0.0572996	0.00208192	0.0734131	0.0800779	0.014691	0.0697354	0.05612	0.0645013	0.00893325	0.0128527	0.0520909	0.0193458	0.0447131	0.00666129	0.0225687	0.124583	0.038782	0.0824733	0.0260944	0.026345	0.12074	0.0241954	0.0808513	0.0506851	0.0482002	0.0622681	0.0544024	0.238837	0.0325998	0.0864114	0.205552	0.0895801	0.0169158	0.0886115	0.249886	0.491017	0.797516	1.08372	1.62775	2.438494
45800	-800.171	-815.267	15.0958	2.432603	9.825352	0.0259147	0.0227764	0.0499069	0.00493385	0.109053	0.0277713	0.0116231	0.0631904	0.0211842	0.0538599	0.0212104	0.00401175	0.0298247	0.0119798	0.0483276	0.00624334	0.0274511	0.0939262	0.0320555	0.1025	0.0653616	0.0161218	0.0845159	0.0197492	0.0612056	0.0852299	0.0205118	0.0752642	0.111578	0.0725581	0.0618288	0.136126	0.194681	0.0632971	0.0195353	0.0654764	0.129891	0.339972	0.694328	1.07782	1.88788	2.050675
45810	-808.456	-814.293	5.8372	4.49002	12.43527	0.0349406	0.0507419	0.0524899	0.00395303	0.196854	0.0150905	0.0369662	0.0754921	0.0177863	0.0112397	0.0578253	0.0114449	0.0401472	0.00424152	0.0440082	0.0128602	0.107583	0.164185	0.0230746	0.231373	0.120542	0.0799689	0.129097	0.0168334	0.0436711	0.0328327	0.0803083	0.0806911	0.0868416	0.18697	0.135078	0.0668941	0.146169	0.0862984	0.00900512	0.138106	0.22671	0.47941	0.790615	1.08406	1.64592	2.858313
45820	-799.414	-814.545	15.1303	2.045645	14.79489	0.0249389	0.0747979	0.0846914	0.000764607	0.100944	0.0241843	0.0409076	0.0427697	0.0535115	0.0762839	0.0493733	0.0111832	0.0423112	0.00585096	0.0223825	0.0211873	0.0450052	0.12621	0.0186211	0.136123	0.103845	0.0233465	0.146137	0.0146165	0.0700382	0.0736287	0.072603	0.0237574	0.0842678	0.0929781	0.0759042	0.0769339	0.144836	0.0900327	0.003059	0.0433484	0.200772	0.298663	0.659781	1.07109	1.97046	2.342146
45830	-812.049	-824.662	12.6128	2.546171	12.85467	0.0367672	0.0709099	0.073601	0.00211443	0.0674311	0.029968	0.0925633	0.0405786	0.0388124	0.0599755	0.0236601	0.00329594	0.0297416	0.00473779	0.0239406	0.0212586	0.0387181	0.0621626	0.0513342	0.176155	0.0766882	0.0317362	0.0741722	0.0221346	0.0970385	0.0791767	0.0492483	0.0543364	0.0673206	0.194556	0.0907077	0.11092	0.182337	0.152473	0.0124599	0.0130969	0.222002	0.350791	0.70284	1.07913	1.86724	2.47813
45840	-803.72	-814.885	11.1648	1.776577	14.64754	0.0373112	0.0847388	0.0195071	0.00127221	0.21393	0.0141443	0.0585648	0.0243386	0.0244839	0.0777092	0.0462576	0.00244541	0.0439133	0.0105387	0.0382902	0.0262055	0.0846568	0.117943	0.0465565	0.0921378	0.0984303	0.0611422	0.1244	0.0114615	0.126842	0.104817	0.103401	0.0832321	0.0831565	0.211401	0.0403946	0.0984837	0.129621	0.120845	0.0546099	0.0153461	0.0990085	0.265063	0.628938	1.06324	2.04276	2.631537
45850	-814.446	-820.303	5.85667	3.23604	13.48891	0.0232139	0.0416834	0.0110041	0.0004118	0.173168	0.0388192	0.0558964	0.0407481	0.0196188	0.0693949	0.0151181	0.00289407	0.0761846	0.0100661	0.0173938	0.0261118	0.0477721	0.174941	0.129755	0.0779657	0.05686	0.0139558	0.177343	0.00982647	0.162216	0.0567471	0.126921	0.0954444	0.179127	0.163307	0.0376812	0.126588	0.177807	0.140572	0.106151	0.0470216	0.204304	0.406736	0.743813	1.08346	1.76599	2.934034
45860	-810.742	-816.079	5.33623	3.937129	13.40684	0.0291655	0.0536042	0.0293333	0.000504739	0.169215	0.026441	0.0636676	0.018218	0.0291163	0.181882	0.00909725	0.000554167	0.043048	0.00380485	0.0299433	0.0653636	0.0404789	0.153615	0.123372	0.119831	0.0754995	0.0220413	0.157712	0.0208919	0.143864	0.0538909	0.131385	0.0803476	0.14352	0.0946789	0.166898	0.0971328	0.0850378	0.181339	0.0784895	0.101246	0.0986735	0.450875	0.773007	1.08441	1.69171	2.922903
45870	-814.839	-815.886	1.04734	3.272515	7.038959	0.0204281	0.0464787	0.0332817	0.00186461	0.132623	0.0149105	0.184262	0.0276376	0.0108877	0.0615466	0.0132863	0.000298702	0.0675679	0.0111417	0.0550104	0.0573227	0.0417745	0.0990907	0.0932371	0.086594	0.0570211	0.0325859	0.151865	0.0460525	0.129422	0.203034	0.0994741	0.0841198	0.123228	0.126183	0.252804	0.115612	0.14365	0.16066	0.0328896	0.0321999	0.214996	0.409304	0.745581	1.08357	1.76155	3.065041
45880	-810.471	-814.1	3.62896	2.664633	6.889483	0.0176199	0.03875	0.038721	0.00105719	0.121441	0.0160133	0.123732	0.00522873	0.00990688	0.0780842	0.0160538	0.000513241	0.0192101	0.0295919	0.0699934	0.0102052	0.0287314	0.0925651	0.0847426	0.054756	0.0186405	0.0386219	0.15134	0.0639017	0.14737	0.100808	0.0999616	0.119435	0.128067	0.202019	0.0908185	0.206555	0.120274	0.0740575	0.0562344	0.0441042	0.214996	0.36153	0.711089	1.08027	1.84711	2.734119
45890	-798.569	-815.088	16.5197	2.150696	16.17862	0.0519271	0.0314567	0.0312184	0.000400219	0.0459422	0.037029	0.0324907	0.0034235	0.0318256	0.0967436	0.022077	0.000441044	0.0146453	0.0157114	0.05982	0.0102056	0.0234976	0.156396	0.122769	0.0701786	0.0281268	0.0307376	0.0940055	0.0897712	0.0616486	0.0343648	0.0773415	0.0885901	0.0828428	0.171287	0.092352	0.139891	0.102606	0.0337162	0.0471737	0.0534779	0.150694	0.310623	0.670138	1.07334	1.9459	2.236825
45900	-792.645	-814.166	21.521	1.346293	16.6295	0.0390836	0.0335006	0.0361419	0.00089192	0.0725917	0.0183535	0.00434281	0.00403985	0.0176764	0.0494188	0.0158095	0.000719	0.00742671	0.00794295	0.0657457	0.0189275	0.0481685	0.080532	0.039063	0.09229	0.0584906	0.0328928	0.0939644	0.057393	0.0502592	0.0281041	0.0939548	0.132487	0.0399081	0.153651	0.06458	0.108423	0.0852594	0.147991	0.0561088	0.0507071	0.0726953	0.200572	0.560798	1.03996	2.19867	1.979536
45910	-787.014	-810.927	23.9131	2.478044	16.44831	0.0224521	0.020948	0.0514021	0.00124515	0.0855551	0.00404769	0.0180528	0.00815486	0.0111529	0.0231545	0.0154754	0.000772198	0.0124062	0.00859872	0.0106197	0.00619937	0.0858565	0.0555888	0.0405738	0.0690629	0.0411523	0.0538247	0.101642	0.0957173	0.0724547	0.0450928	0.0644464	0.061261	0.0334741	0.136404	0.0895362	0.0757603	0.0783498	0.0715787	0.0608212	0.0390786	0.0927486	0.344365	0.697809	1.07837	1.87945	1.764663
45920	-798.278	-814.771	16.4926	3.336745	17.85761	0.0161564	0.0439962	0.0195616	0.00189961	0.0844247	0.0145424	0.0325355	0.00807523	0.0184264	0.00314239	0.00580165	0.000297265	0.00971343	0.00915647	0.024146	0.0477268	0.157647	0.0532473	0.0689919	0.0533959	0.102405	0.0237778	0.102178	0.104686	0.0330878	0.068377	0.098306	0.0506775	0.0825479	0.142917	0.112278	0.0464572	0.0848781	0.126101	0.0504575	0.103992	0.141387	0.413745	0.748619	1.08374	1.7539	2.147396
45930	-796.579	-810.957	14.378	3.611331	13.82805	0.0194108	0.032076	0.0485771	0.00315102	0.10901	0.0185662	0.0411377	0.00799407	0.00438085	0.00733359	0.0175403	0.000204472	0.01874	0.00939075	0.0982232	0.0272923	0.0765015	0.0550469	0.0721265	0.168898	0.0723644	0.00398368	0.102502	0.0568141	0.0294954	0.0826205	0.105769	0.0541994	0.0445288	0.129508	0.0916769	0.0623949	0.140884	0.138338	0.0415367	0.0882689	0.199752	0.431647	0.760597	1.08423	1.72353	2.280238
45940	-808.127	-819.853	11.7257	2.861092	17.96534	0.0270103	0.0260342	0.0737448	0.0102242	0.0320895	0.0470298	0.0659076	0.0200383	0.00720221	0.0103796	0.0345061	0.000883165	0.016898	0.0109445	0.0330235	0.0229007	0.0337701	0.166234	0.057167	0.177211	0.0593072	0.00142488	0.142881	0.113655	0.061015	0.0248304	0.132842	0.107185	0.049114	0.119184	0.215244	0.102059	0.054881	0.119165	0.034529	0.095142	0.131865	0.378222	0.723535	1.08174	1.8165	2.437522
45950	-800.716	-815.737	15.021	2.635607	13.98101	0.0432527	0.0213123	0.0235965	0.0201792	0.0311408	0.0539491	0.110638	0.0115772	0.0204175	0.0598415	0.0236703	0.000395433	0.0533095	0.00418543	0.0494665	0.0233212	0.0384077	0.138822	0.0292712	0.141027	0.05767	0.00115749	0.0981174	0.105728	0.0787962	0.0585687	0.113767	0.0833123	0.0604489	0.117119	0.147737	0.0960055	0.0472004	0.0929022	0.0308395	0.096346	0.122518	0.358948	0.709123	1.08001	1.85192	2.306014
45960	-795.8	-818.208	22.408	1.362665	18.20139	0.0291375	0.0314456	0.0342965	0.0192461	0.0508325	0.0449984	0.0254159	0.0233551	0.0182104	0.0621075	0.0333266	0.000379497	0.036417	0.00563698	0.0406545	0.0553993	0.0250376	0.117664	0.0449078	0.124701	0.0998427	0.0011367	0.0736455	0.0397177	0.0564336	0.0471261	0.0904398	0.0819229	0.0775226	0.0558128	0.0622898	0.0182426	0.0261722	0.0924028	0.0708759	0.0839204	0.124609	0.203306	0.563978	1.04122	2.19149	1.925282
45970	-794.958	-815.307	20.3487	2.226578	15.7059	0.01964	0.0505458	0.022659	0.0127338	0.138636	0.0153382	0.0591551	0.0293091	0.00175554	0.0368947	0.0432013	0.000228854	0.0162218	0.00412216	0.0554759	0.0262947	0.0519538	0.125179	0.0523515	0.0265798	0.0588553	0.00186466	0.0915817	0.0515096	0.086557	0.0945632	0.0572869	0.0410518	0.0658732	0.138959	0.105916	0.0308114	0.0602122	0.0711259	0.0566643	0.114777	0.0757996	0.3189	0.67713	1.07475	1.92922	1.991685
45980	-798.6	-812.967	14.367	2.529259	13.21838	0.0183405	0.0219536	0.0609841	0.0140783	0.14235	0.0121947	0.0404318	0.0203905	0.00373371	0.0809409	0.0152139	0.0018392	0.04781	0.00530908	0.0646038	0.0232755	0.106554	0.126338	0.0196653	0.0347012	0.0504923	0.0088461	0.202944	0.0496618	0.0313703	0.152658	0.0733589	0.0227207	0.0628017	0.178451	0.122186	0.0770346	0.0829726	0.124817	0.112723	0.0471772	0.0901839	0.349213	0.701611	1.07895	1.87022	2.351108
45990	-805.674	-816.036	10.3624	3.509563	11.57443	0.0232398	0.0159122	0.0553435	0.0201766	0.156157	0.0437153	0.0342346	0.0102936	0.00768793	0.0520046	0.0327445	0.000908754	0.0316019	0.00247358	0.0767944	0.0328978	0.124001	0.263607	0.0229904	0.0444483	0.103391	0.0058813	0.140285	0.014258	0.120438	0.0758412	0.0548749	0.0278065	0.0928831	0.103495	0.110238	0.104749	0.0460221	0.0933224	0.237472	0.0498831	0.118115	0.425207	0.756336	1.08409	1.73437	2.550187
46000	-799.222	-816.907	17.6855	1.6401	14.011	0.00920895	0.0403212	0.031935	0.022585	0.108045	0.0259774	0.0254832	0.00403462	0.00247826	0.0276064	0.059559	0.0010823	0.0379425	0.00299222	0.0280457	0.07371	0.102076	0.0833141	0.0526218	0.114791	0.0449449	0.00526736	0.0629858	0.00969408	0.0661768	0.040222	0.0761871	0.079056	0.108125	0.116631	0.170516	0.0587012	0.102453	0.0734455	0.192839	0.0622955	0.0638346	0.246176	0.610328	1.05769	2.08581	2.187185
46010	-800.626	-819.177	18.5514	0.930945	17.43671	0.0138644	0.0475461	0.0379483	0.0560239	0.0684778	0.0246384	0.0605626	0.016923	0.00768406	0.0284978	0.0488476	0.000471149	0.0619742	0.00314698	0.0294708	0.0387434	0.0243682	0.0848215	0.0876936	0.0683191	0.0941457	0.0148182	0.097717	0.0571926	0.0725717	0.0850882	0.0787537	0.0417036	0.0484694	0.118856	0.131705	0.0616746	0.0836788	0.0995457	0.0948208	0.121709	0.0608756	0.122978	0.454964	0.987544	2.43451	2.173348
46020	-801.184	-814.381	13.1965	3.168513	13.56556	0.0215194	0.06021	0.0191456	0.00779805	0.0733821	0.0271268	0.0379398	0.0298384	0.0134862	0.0231651	0.0343491	0.000308509	0.0514327	0.00937447	0.0276881	0.0303333	0.0161996	0.191102	0.0252037	0.13584	0.0626522	0.0365025	0.180186	0.0833753	0.0911075	0.0575094	0.128833	0.129703	0.0952082	0.0966058	0.126094	0.110934	0.0611454	0.0680815	0.145601	0.0492291	0.0374833	0.401892	0.740451	1.08323	1.77443	2.395693
46030	-810.989	-818.95	7.96024	5.234369	14.66381	0.0325737	0.0436392	0.0213279	0.016527	0.0769904	0.024471	0.00694797	0.011002	0.0379837	0.0254828	0.074711	0.000533239	0.0913414	0.0134508	0.0132423	0.0131234	0.018223	0.158781	0.0550624	0.089256	0.0330699	0.0397506	0.0923896	0.111697	0.105578	0.0996286	0.056079	0.209359	0.136712	0.145154	0.129451	0.125862	0.0590721	0.181767	0.112672	0.0424168	0.108596	0.51153	0.809367	1.08287	1.59623	2.613924
